decimalLatitude,decimalLongitude,season
-58.043696,156.813236,Summer: December-February
-54.792792,156.891642,Spring: September-November
-46.503827,148.245801,Summer: December-February
-40.578025,148.640739,Spring: September-November
-40.595888,150.767255,Spring: September-November
-53.785086,162.709955,Summer: December-February
-40.679661,145.559865,Spring: September-November
-41.502412,148.469848,Summer: December-February
-35.449411,150.422899,Spring: September-November
-43.494295,148.250714,Spring: September-November
-32.663693,152.343402,Spring: September-November
-38.064476,149.187934,Spring: September-November
-41.911659,148.653192,Spring: September-November
-46.835471,148.698116,Summer: December-February
-44.003788,147.301326,Spring: September-November
-27.997407,153.477988,Spring: September-November
-39.999636,145.601325,Spring: September-November
-39.520583,145.693319,Spring: September-November
-33.703448,152.244088,Spring: September-November
-42.611795,149.609168,Spring: September-November
-27.001707,153.479638,Spring: September-November
-43.580991,149.544041,Spring: September-November
-41.594852,148.548825,Summer: December-February
-30.844614,153.107488,Spring: September-November
-41.232417,152.161364,Spring: September-November
-55.166936,159.372285,Spring: September-November
-40.792639,148.579641,Spring: September-November
-40.928963,148.497093,Spring: September-November
-41.172118,148.518434,Spring: September-November
-39.799441,150.167323,Spring: September-November
-54.769748,156.894406,Spring: September-November
-34.879235,150.977673,Spring: September-November
-40.138478,152.451184,Spring: September-November
-25.258359,152.86652,Winter: June-August
-27.7,114.2,Winter: June-August
-36.883706,149.939733,Spring: September-November
-23.976371,153.526726,Winter: June-August
-35.1,118,Winter: June-August
-20.2674,148.81499,Winter: June-August
-21.8,114.2,Winter: June-August
-29.291667,153.581667,Winter: June-August
-28.641184,153.645344,Winter: June-August
-24.5,113.4,Winter: June-August
-28.643469,153.6469,Spring: September-November
-36.211716,150.162857,Spring: September-November
-34.688031,150.859725,Winter: June-August
-30.304137,153.174251,Spring: September-November
-21.8,114.1,Spring: September-November
-26.986237,153.506071,Winter: June-August
-34.086227,151.180351,Winter: June-August
-25.5,112.9,Spring: September-November
-23.912491,152.378479,Winter: June-August
-28.639302,153.638421,Winter: June-August
-34.141713,151.124536,Spring: September-November
-33.39323,151.96655,Spring: September-November
-26.4,153.715,Winter: June-August
-21.8,114.1,Spring: September-November
-21.8,114.1,Spring: September-November
-28.636372,153.651588,Spring: September-November
-33.837418,151.29656,Spring: September-November
-33.7,115,Spring: September-November
-30.6,115.4,Spring: September-November
-32.3783,152.648333,Winter: June-August
-24.977427,153.015747,Spring: September-November
-26.998182,153.425949,Winter: June-August
-37.081664,149.906894,Spring: September-November
-34.568776,150.91026,Spring: September-November
-25.61333,153.76,Winter: June-August
-30.304955,153.164177,Winter: June-August
-33.813955,151.31487,Winter: June-August
-37.075405,149.939405,Spring: September-November
-16.681944,145.858355,Winter: June-August
-25.235382,153.255731,Winter: June-August
-28.638499,153.636193,Winter: June-August
-33.958883,151.270124,Winter: June-August
-26.996811,153.43663,Winter: June-August
-28.056469,153.822784,Spring: September-November
-33.872696,151.28766,Winter: June-August
-21.8,114.1,Spring: September-November
-33.6,115.1,Spring: September-November
-34.686469,150.86915,Spring: September-November
-33.822655,151.324936,Spring: September-November
-15.444733,145.344287,Winter: June-August
-27.808333,153.76,Winter: June-August
-34.499968,150.925198,Winter: June-August
-17.6,122.2,Winter: June-August
-34.421593,150.909905,Spring: September-November
-33.6,115,Spring: September-November
-25.296337,153.222514,Winter: June-August
-33.915764,151.271439,Winter: June-August
-28.628247,153.621116,Spring: September-November
-21.8,114.2,Spring: September-November
-32,115.5,Spring: September-November
-24.977427,153.015747,Spring: September-November
-35.014591,150.822769,Spring: September-November
-34.414879,150.901885,Spring: September-November
-33.6,115,Spring: September-November
-32.058754,115.07055,Spring: September-November
-34.414145,150.901829,Spring: September-November
-24.976138,152.853727,Winter: June-August
-33.6,115.1,Spring: September-November
-33.6,115.1,Spring: September-November
-24.602075,152.819824,Winter: June-August
-27.421757,153.530228,Spring: September-November
-33.6,115.1,Spring: September-November
-33.848559,151.35015,Spring: September-November
-35.013,150.824,Spring: September-November
-23.897505,152.404447,Winter: June-August
-21.8,114.1,Spring: September-November
-25.207426,152.770386,Winter: June-August
-33.915612,151.271503,Spring: September-November
-34.413413,150.902667,Spring: September-November
-33.8,115,Spring: September-November
-34.688031,150.859725,Winter: June-August
-30.889594,153.080113,Winter: June-August
-34.413186,150.902047,Spring: September-November
-34.688031,150.859725,Winter: June-August
-33.763165,151.408081,Winter: June-August
-34.671529,150.864169,Spring: September-November
-28.648716,153.63667,Winter: June-August
-35.012882,150.82402,Spring: September-November
-32.77596,152.273712,Spring: September-November
-34.651223,150.863334,Spring: September-November
-22.234383,113.689819,Winter: June-August
-34.421678,150.909825,Winter: June-August
-22,113.9,Winter: June-August
-34.678375,150.863686,Spring: September-November
-37.048756,149.918854,Spring: September-November
-34.67301,150.875015,Spring: September-November
-37.98599,109.99614,Autumn: March-May
-29.01629,110.03499,Autumn: March-May
-62.8525,121.69583,Summer: December-February
-65.3135,109.697,Summer: December-February
-64.2265,112.85583,Summer: December-February
-65.059,110.642,Summer: December-February
-39.14128,146.9515,Spring: September-November
-39.1384,146.71487,Spring: September-November
-39.12731,146.51356,Winter: June-August
-39.14502,146.83517,Spring: September-November
-39.836,143.348,Spring: September-November
-39.15212,146.54817,Winter: June-August
-39.13186,146.69425,Spring: September-November
-39.15212,146.54817,Winter: June-August
-39.81506,143.26122,Spring: September-November
-39.13186,146.69425,Spring: September-November
-39.13972,146.51304,Spring: September-November
-39.93506,143.51332,Spring: September-November
-39.14502,146.83517,Spring: September-November
-39.15212,146.54817,Winter: June-August
-39.13932,146.52217,Spring: September-November
-39.14128,146.9515,Spring: September-November
-39.845,143.328,Spring: September-November
-39.13985,146.77301,Winter: June-August
-39.1384,146.71487,Spring: September-November
-39.14592,146.84433,Spring: September-November
-39.81506,143.26122,Spring: September-November
-39.15212,146.54817,Winter: June-August
-39.15598,146.5897,Winter: June-August
-39.13702,146.5891,Spring: September-November
-39.11703,147.08274,Spring: September-November
-39.15212,146.54817,Winter: June-August
-39.13848,146.70061,Spring: September-November
-36.42254,150.28141,Spring: September-November
-32.83186,152.52321,Spring: September-November
-36.25873,150.29322,Spring: September-November
-36.09172,150.22655,Spring: September-November
-36.45047,150.23845,Spring: September-November
-36.04399,150.34642,Spring: September-November
-36.10051,150.32005,Spring: September-November
-36.26998,150.29095,Spring: September-November
-36.1058,150.17766,Spring: September-November
-31.73131,153.1105,Spring: September-November
-35.93804,150.39648,Spring: September-November
-35.99278,150.37047,Spring: September-November
-35.93804,150.39648,Spring: September-November
-36.25311,150.29405,Spring: September-November
-36.13978,150.17572,Spring: September-November
-36.13229,150.17614,Spring: September-November
-31.68271,153.09653,Spring: September-November
-36.3034,150.2334,Spring: September-November
-35.94476,150.39339,Spring: September-November
-36.31678,150.24785,Spring: September-November
-36.14622,150.30932,Spring: September-November
-32.83035,152.56675,Spring: September-November
-36.34833,150.23639,Spring: September-November
-36.32731,150.27933,Spring: September-November
-36.3757,150.2695,Spring: September-November
-36.3757,150.2695,Spring: September-November
-36.37228,150.22761,Spring: September-November
-36.42332,150.20892,Spring: September-November
-36.36119,150.23165,Spring: September-November
-36.41304,150.28881,Spring: September-November
-36.18948,150.17286,Spring: September-November
-28.30209,153.91176,Spring: September-November
-33.08544,152.35679,Spring: September-November
-36.31015,150.24933,Spring: September-November
-36.21047,150.2752,Spring: September-November
-36.09103,150.18491,Spring: September-November
-33.2635,152.11482,Spring: September-November
-36.3367,150.24064,Spring: September-November
-36.0821,150.3284,Spring: September-November
-36.42127,150.20968,Spring: September-November
-36.27564,150.2898,Spring: September-November
-28.11685,154.11331,Spring: September-November
-36.42826,150.23099,Spring: September-November
-36.18805,150.30326,Spring: September-November
-35.78233,150.46982,Spring: September-November
-36.16031,150.30724,Spring: September-November
-36.42895,150.27631,Spring: September-November
-36.1058,150.17766,Spring: September-November
-36.13229,150.17614,Spring: September-November
-36.30306,150.23706,Spring: September-November
-35.92137,150.40431,Spring: September-November
-36.33008,150.24303,Spring: September-November
-31.81104,153.22593,Spring: September-November
-36.31678,150.24785,Spring: September-November
-36.4578,150.20919,Spring: September-November
-36.31678,150.24785,Spring: September-November
-36.45373,150.22991,Spring: September-November
-36.31678,150.24785,Spring: September-November
-36.13229,150.17614,Spring: September-November
-62.03333,-59.58333,Summer: December-February
-28.169375,153.589814,Winter: June-August
-26.663514,153.152847,Spring: September-November
-25.03748,153.12764,Spring: September-November
-24.958631,153.186768,Spring: September-November
-24.87031,153.18182,Spring: September-November
-25.06801,153.11469,Winter: June-August
-24.94562,153.19785,Spring: September-November
-25.1341,153.037717,Winter: June-August
-25.090255,153.068457,Spring: September-November
-25.121258,153.048889,Winter: June-August
-24.9431,153.22739,Winter: June-August
-24.994395,153.176485,Spring: September-November
-24.92684,153.20253,Spring: September-November
-25.1393,153.0162,Winter: June-August
-25.066727,153.1343,Spring: September-November
-32.725964,152.242424,Winter: June-August
-33.845479,151.314697,Spring: September-November
-28.593319,153.624419,Winter: June-August
-25.13365,153.0482,Winter: June-August
-28.616652,153.61978,Spring: September-November
-24.98453,153.162278,Winter: June-August
-24.9999,153.1476,Spring: September-November
-25.06168,153.1575,Winter: June-August
-24.91995,153.157167,Winter: June-August
-25.03187,153.142794,Spring: September-November
-43.055234,147.967227,Spring: September-November
-25.12123,152.89372,Spring: September-November
-38.473059,144.882364,Winter: June-August
-25.089641,153.06427,Winter: June-August
-32.707531,152.269478,Winter: June-August
-25.077547,153.136119,Spring: September-November
-25.000617,153.13873,Winter: June-August
-24.988117,153.179383,Winter: June-August
-25.058187,153.09764,Winter: June-August
-33.73257,151.31825,Spring: September-November
-24.977107,153.191574,Spring: September-November
-25.05669,153.07889,Spring: September-November
-25.069131,153.116669,Winter: June-August
-25.294456,152.909683,Winter: June-August
-43.0292,147.993983,Spring: September-November
-24.8926,153.173905,Spring: September-November
-24.81874,153.13409,Winter: June-August
-26.40524,153.14778,Winter: June-August
-25.09174,152.970886,Winter: June-August
-25.0832,153.022725,Winter: June-August
-25.16338,152.999794,Winter: June-August
-25.039167,153.112061,Spring: September-November
-37.057042,149.97317,Spring: September-November
-32.725444,152.243385,Winter: June-August
-38.55165,145.237,Winter: June-August
-25.097683,153.07265,Winter: June-August
-25.082193,153.013147,Spring: September-November
-35.08086,150.759201,Spring: September-November
-25.106722,153.071515,Winter: June-August
-33.765255,151.329364,Spring: September-November
-25.03377,153.095032,Winter: June-August
-25.14734,153.02936,Winter: June-August
-25.1918,152.9607,Winter: June-August
-32.701488,152.218494,Spring: September-November
-26.990593,153.493802,Winter: June-August
-33.487676,151.44737,Winter: June-August
-24.979117,153.16095,Spring: September-November
-24.977357,153.207727,Spring: September-November
-33.76679,151.31339,Spring: September-November
-25.08858,153.10437,Winter: June-August
-36.381799,150.081825,Spring: September-November
-24.994447,153.157648,Spring: September-November
-34.546071,151.019954,Spring: September-November
-28.21501,153.59762,Spring: September-November
-24.94878,153.16094,Spring: September-November
-43.193571,147.998739,Spring: September-November
-25.015092,153.083053,Spring: September-November
-25.1097,153.07372,Winter: June-August
-38.506709,145.070686,Winter: June-August
-33.447905,151.456176,Spring: September-November
-25.064882,153.071493,Winter: June-August
-25.05,153.06123,Winter: June-August
-25.016645,153.150273,Spring: September-November
-43.058424,147.953531,Spring: September-November
-25.055978,152.998352,Winter: June-August
-24.99803,153.14743,Spring: September-November
-24.978434,153.073608,Winter: June-August
-43.137112,147.991917,Spring: September-November
-25.104453,153.019148,Spring: September-November
-24.9651,153.149522,Spring: September-November
-38.58641,145.34252,Winter: June-August
-25.054574,153.112104,Spring: September-November
-25.1006,153.10074,Winter: June-August
-25.00133,153.15082,Spring: September-November
-25.038172,153.068115,Winter: June-August
-24.865264,153.181633,Winter: June-August
-25.131752,153.078058,Spring: September-November
-33.74199,151.32538,Spring: September-November
-32.71997,152.250732,Winter: June-August
-32.725444,152.243385,Winter: June-August
-25.0152,153.17932,Winter: June-August
-25.01891,153.18007,Winter: June-August
-42.228986,148.3461,Spring: September-November
-33.098438,151.66716,Spring: September-November
-25.006672,153.172992,Spring: September-November
-25.063378,153.099922,Winter: June-August
-24.893617,153.1997,Winter: June-August
-25.004324,153.14502,Winter: June-August
-25.031007,153.152847,Winter: June-August
-33.72089,151.34658,Spring: September-November
-32.690662,152.259247,Winter: June-August
-43.119171,147.992633,Spring: September-November
-25.025284,153.114975,Spring: September-November
-25.01667,153.14413,Winter: June-August
-30.336582,153.133959,Spring: September-November
-27.956988,153.454257,Spring: September-November
-25.0594,153.0918,Spring: September-November
-25.18278,152.96777,Spring: September-November
-38.336918,144.747105,Spring: September-November
-25.121753,153.066977,Winter: June-August
-32.701638,152.288137,Winter: June-August
-25.029928,153.017578,Winter: June-August
-24.71725,152.558117,Spring: September-November
-25.073601,153.068355,Spring: September-November
-27.43677,153.547282,Winter: June-August
-43.132783,147.991486,Spring: September-November
-33.373674,151.507645,Winter: June-August
-25.049109,153.104094,Spring: September-November
-25.069788,153.106522,Spring: September-November
-33.451207,151.452811,Spring: September-November
-25.13875,153.03889,Spring: September-November
-25.035713,153.146902,Winter: June-August
-25.015852,153.172332,Winter: June-August
-25.095642,153.105533,Spring: September-November
-33.816979,151.317974,Winter: June-August
-24.965673,153.139801,Winter: June-August
-24.95289,153.17967,Winter: June-August
-25.03682,153.11415,Winter: June-August
-25.042837,153.025818,Winter: June-August
-25.094616,153.082629,Spring: September-November
-33.020919,151.749001,Spring: September-November
-43.104827,147.983588,Spring: September-November
-36.247998,150.215835,Spring: September-November
-24.927654,153.130631,Spring: September-November
-25.014685,153.143372,Spring: September-November
-24.83725,153.121817,Winter: June-August
-27.948828,153.532303,Spring: September-November
-25.045893,153.043937,Winter: June-August
-27.935078,153.492995,Spring: September-November
-24.901071,153.183282,Spring: September-November
-32.713987,152.211285,Spring: September-November
-42.955253,148.003181,Spring: September-November
-25.14692,153.081168,Winter: June-August
-25.080298,153.141907,Spring: September-November
-25.12447,153.003918,Winter: June-August
-25.062743,153.153534,Winter: June-August
-33.8096,151.3555,Winter: June-August
-25.07971,153.13037,Winter: June-August
-38.622712,145.45373,Winter: June-August
-32.711461,152.236527,Spring: September-November
-28.136807,153.567581,Winter: June-August
-25.006672,153.172992,Spring: September-November
-37.09106,149.999782,Spring: September-November
-36.928313,149.958119,Spring: September-November
-27.43677,153.547282,Winter: June-August
-25.13397,152.9545,Spring: September-November
-25.14394,153.05907,Winter: June-August
-28.138917,153.585777,Winter: June-August
-25.19535,152.948914,Winter: June-August
-25.153092,153.037832,Winter: June-August
-27.929506,153.557928,Spring: September-November
-25.06974,153.08075,Winter: June-August
-32.714969,152.226477,Winter: June-August
-38.9378,146.63889,Spring: September-November
-33.105976,151.663794,Spring: September-November
-25.079691,153.061523,Winter: June-August
-33.423691,151.496435,Winter: June-August
-25.086765,152.981873,Winter: June-August
-25.12936,153.072298,Winter: June-August
-32.676904,152.259178,Winter: June-August
-25.10866,152.99919,Spring: September-November
-25.114823,153.085987,Spring: September-November
-28.22126,153.601913,Spring: September-November
-37.073603,149.934248,Spring: September-November
-24.97774,153.21317,Winter: June-August
-24.83035,153.15666,Winter: June-August
-35.111185,150.818939,Winter: June-August
-27.957848,153.467612,Spring: September-November
-24.97471,153.06685,Spring: September-November
-32.700661,152.245188,Winter: June-August
-25.103083,153.064617,Spring: September-November
-24.976839,153.143234,Winter: June-August
-25.106231,153.118819,Winter: June-August
-25.076815,152.970886,Winter: June-August
-32.735805,152.263161,Winter: June-August
-36.831842,150.010018,Spring: September-November
-25.024951,153.113708,Winter: June-August
-27.985614,153.493256,Winter: June-August
-25.010484,153.088989,Winter: June-August
-33.117373,151.669006,Spring: September-November
-33.391758,151.519489,Autumn: March-May
-33.012368,151.729217,Spring: September-November
-24.996957,153.179722,Spring: September-November
-25.095687,153.132205,Winter: June-August
-25.013,153.17256,Winter: June-August
-25.073601,153.068355,Spring: September-November
-25.10375,153.089694,Winter: June-August
-25.045188,153.119925,Winter: June-August
-33.65792,151.34531,Spring: September-November
-24.989796,153.163331,Spring: September-November
-25.030945,153.169192,Spring: September-November
-33.805458,151.343689,Winter: June-August
-34.689656,150.88015,Spring: September-November
-24.991452,153.152493,Winter: June-August
-24.95179,153.159655,Spring: September-November
-26.37921,153.12137,Winter: June-August
-24.97865,153.20322,Winter: June-August
-25.125115,153.086632,Spring: September-November
-24.924172,153.158169,Spring: September-November
-25.063852,153.103782,Spring: September-November
-19.863267,149.19218,Spring: September-November
-25.025458,153.190056,Spring: September-November
-24.993516,153.166879,Spring: September-November
-24.85116,153.16447,Winter: June-August
-36.493614,150.087433,Spring: September-November
-25.092018,153.116343,Spring: September-November
-25.017533,153.19765,Winter: June-August
-24.86733,153.1776,Spring: September-November
-25.25196,152.9483,Spring: September-November
-25.058461,153.078674,Spring: September-November
-25.17766,152.944107,Winter: June-August
-25.06982,153.1619,Winter: June-August
-43.058424,147.953531,Spring: September-November
-24.940869,153.144464,Winter: June-August
-25.025284,153.114975,Spring: September-November
-25.132029,153.057953,Winter: June-August
-25.25196,152.9483,Spring: September-November
-28.156564,153.555565,Winter: June-August
-32.725444,152.243385,Winter: June-August
-43.24055,148.022588,Autumn: March-May
-25.0398,153.0722,Winter: June-August
-32.672139,152.216949,Spring: September-November
-25.080157,153.08075,Winter: June-August
-25.081389,153.003953,Winter: June-August
-25.025284,153.114975,Spring: September-November
-27.922564,153.479347,Winter: June-August
-28.142862,153.59642,Winter: June-August
-33.904103,151.341719,Winter: June-August
-25.052747,153.132343,Spring: September-November
-27.93479,153.51905,Spring: September-November
-32.725964,152.242424,Winter: June-August
-27.943614,153.461872,Spring: September-November
-25.008257,153.165942,Spring: September-November
-27.932145,153.464142,Spring: September-November
-25.076232,152.96402,Winter: June-August
-25.139551,153.034314,Spring: September-November
-25.073601,153.068355,Spring: September-November
-27.89535,153.483914,Spring: September-November
-33.818916,151.333124,Winter: June-August
-33.720166,151.329621,Spring: September-November
-24.916139,153.129583,Winter: June-August
-25.142751,153.062123,Spring: September-November
-38.53993,145.21764,Winter: June-August
-25.111692,152.991203,Winter: June-August
-25.039665,153.086774,Spring: September-November
-24.99803,153.14743,Spring: September-November
-25.034905,153.121948,Winter: June-August
-28.563828,153.648503,Winter: June-August
-28.358992,153.580153,Spring: September-November
-28.019473,153.516775,Winter: June-August
-25.034034,153.089548,Spring: September-November
-25.11578,153.082306,Winter: June-August
-25.0457,153.14325,Winter: June-August
-25.080057,153.031662,Spring: September-November
-32.700661,152.245188,Winter: June-August
-43.222368,148.054395,Spring: September-November
-24.968,153.18307,Spring: September-November
-43.231465,147.988037,Winter: June-August
-37.085863,149.931774,Spring: September-November
-25.072065,153.115447,Spring: September-November
-33.406697,151.481895,Winter: June-August
-25.20694,152.92941,Spring: September-November
-33.888475,151.301136,Winter: June-August
-25.05452,153.079855,Spring: September-November
-26.63755,153.10474,Winter: June-August
-26.659425,153.218994,Spring: September-November
-32.950043,151.805068,Winter: June-August
-30.259253,153.203316,Winter: June-August
-25.000041,153.105469,Winter: June-August
-24.97391,153.179017,Spring: September-November
-25.035872,153.087973,Winter: June-August
-34.098579,151.19466,Spring: September-November
-24.995927,153.176243,Spring: September-November
-33.00926,151.733208,Spring: September-November
-32.742675,152.20856,Autumn: March-May
-25.055925,153.038907,Spring: September-November
-28.150205,153.554597,Winter: June-August
-25.078478,153.081848,Winter: June-August
-25.007089,153.154077,Spring: September-November
-25.086438,153.048889,Winter: June-August
-25.071693,153.109703,Spring: September-November
-25.026362,153.192672,Winter: June-August
-25.041982,153.039551,Spring: September-November
-25.13875,153.03889,Spring: September-November
-26.40305,153.11865,Autumn: March-May
-25.095166,153.088359,Spring: September-November
-28.141675,153.569298,Winter: June-August
-35.092711,150.750961,Spring: September-November
-25.00272,153.17543,Winter: June-August
-33.791867,151.319153,Winter: June-August
-25.033348,153.15294,Spring: September-November
-32.731653,152.259521,Spring: September-November
-27.90793,153.536902,Winter: June-August
-25.104532,153.134508,Winter: June-August
-25.073601,153.068355,Spring: September-November
-25.089889,153.094417,Winter: June-August
-25.089648,153.09911,Winter: June-August
-32.711463,152.25444,Winter: June-August
-27.436427,153.548012,Winter: June-August
-25.025284,153.114975,Spring: September-November
-25.01852,153.08199,Spring: September-November
-32.716722,152.228794,Winter: June-August
-25.064912,153.136818,Spring: September-November
-28.358992,153.580153,Spring: September-November
-33.0213,151.728539,Autumn: March-May
-43.226005,147.982492,Spring: September-November
-25.0142,153.08131,Winter: June-August
-30.259253,153.203316,Winter: June-August
-37.07402,149.951019,Spring: September-November
-25.016667,153.083333,Spring: September-November
-32.7,152,Winter: June-August
-25.080643,153.121474,Spring: September-November
-33.734307,151.31485,Spring: September-November
-25.124208,153.045731,Winter: June-August
-25.1035,153.12365,Winter: June-August
-25.04466,153.14143,Winter: June-August
-25.001783,153.07832,Spring: September-November
-42.195142,148.388672,Spring: September-November
-32.725964,152.242424,Winter: June-August
-37.111087,149.979461,Spring: September-November
-25.07346,153.130312,Spring: September-November
-25.098087,153.088372,Spring: September-November
-25.049836,153.006592,Winter: June-August
-25.022483,153.186617,Winter: June-August
-25.073,153.069,Winter: June-August
-25.095273,153.090561,Winter: June-August
-25.061368,153.134983,Winter: June-August
-24.98359,153.15977,Winter: June-August
-25.026773,153.13074,Spring: September-November
-25.080622,153.064515,Spring: September-November
-43.076634,148.004191,Autumn: March-May
-24.9839,153.11087,Winter: June-August
-25.019367,153.16005,Winter: June-August
-25.106905,153.101733,Spring: September-November
-28.617839,153.643112,Winter: June-August
-28.358992,153.580153,Winter: June-August
-25.08762,153.057404,Winter: June-August
-24.990643,153.15056,Winter: June-August
-28.012413,153.441762,Winter: June-August
-25.11296,153.05281,Winter: June-August
-36.504105,150.08371,Spring: September-November
-33.456886,151.469025,Winter: June-August
-28.617839,153.643112,Winter: June-August
-24.99473,153.104828,Spring: September-November
-28.12833,153.667831,Winter: June-August
-27.878108,153.556764,Winter: June-August
-25.149333,153.047667,Winter: June-August
-24.6724,152.509433,Winter: June-August
-26.986566,153.479494,Winter: June-August
-32.725964,152.242424,Winter: June-August
-26.69824,153.142033,Spring: September-November
-33.767518,151.334458,Spring: September-November
-25.060573,153.135857,Winter: June-August
-27.909937,153.465518,Spring: September-November
-43.091583,147.981098,Spring: September-November
-25.084666,153.088989,Winter: June-August
-25.0082,153.1544,Winter: June-August
-38.499434,144.888178,Winter: June-August
-33.87296,151.321882,Winter: June-August
-25.061372,153.145117,Spring: September-November
-25.047883,153.125967,Winter: June-August
-32.745385,152.235626,Winter: June-August
-24.97825,153.18405,Spring: September-November
-25.020184,153.10458,Winter: June-August
-24.985268,153.142763,Spring: September-November
-28.158149,153.580284,Winter: June-August
-25.007956,153.173094,Spring: September-November
-24.99797,153.0913,Winter: June-August
-25.096757,153.087385,Winter: June-August
-30.261217,153.202972,Winter: June-August
-43.21971,148.01287,Spring: September-November
-25.073306,153.127556,Winter: June-August
-24.9768,153.216933,Winter: June-August
-33.384431,151.494135,Winter: June-August
-24.961727,153.191328,Spring: September-November
-27.971739,153.453797,Spring: September-November
-37.082483,149.952455,Spring: September-November
-37.085382,149.940237,Spring: September-November
-33.683147,151.464423,Winter: June-August
-25.095609,153.067275,Spring: September-November
-24.999558,153.13847,Spring: September-November
-32.725444,152.243385,Winter: June-August
-25.036763,153.136333,Spring: September-November
-25.020042,153.125279,Spring: September-November
-32.72244,152.246201,Winter: June-August
-27.903253,153.589581,Spring: September-November
-25.03778,153.14413,Winter: June-August
-25.0882,152.989417,Winter: June-August
-25.079183,153.137344,Spring: September-November
-32.725964,152.242424,Winter: June-August
-25.118338,153.024976,Spring: September-November
-30.320406,153.190886,Spring: September-November
-25.108197,153.049877,Spring: September-November
-33.74997,151.32862,Spring: September-November
-24.9806,153.14424,Winter: June-August
-32.725964,152.242424,Winter: June-August
-32.725444,152.243385,Winter: June-August
-16.819663,145.933028,Spring: September-November
-25.131268,153.072632,Winter: June-August
-25.085127,153.082072,Spring: September-November
-25.056696,153.131167,Spring: September-November
-25.07395,153.1657,Winter: June-August
-33.726984,151.326799,Spring: September-November
-24.895429,153.110962,Spring: September-November
-32.69204,152.246647,Spring: September-November
-25.00947,153.16798,Winter: June-August
-25.11507,153.07378,Winter: June-August
-25.071839,153.028564,Spring: September-November
-24.967805,153.180176,Spring: September-November
-24.952043,153.214861,Spring: September-November
-28.14044,153.529129,Winter: June-August
-25.062686,153.152833,Spring: September-November
-25.086303,153.06545,Spring: September-November
-25.015985,153.149852,Spring: September-November
-24.85925,153.18172,Winter: June-August
-33.792183,151.311737,Winter: June-August
-25.056585,153.092834,Winter: June-August
-33.836753,151.327958,Spring: September-November
-25.05106,153.08284,Winter: June-August
-32.725444,152.243385,Winter: June-August
-25.048864,153.012085,Spring: September-November
-32.725964,152.242424,Winter: June-August
-25.1533,152.97505,Spring: September-November
-25.066886,153.093864,Spring: September-November
-36.89343,149.93473,Spring: September-November
-25.095203,153.102528,Spring: September-November
-33.70842,151.32214,Spring: September-November
-36.421177,150.10191,Spring: September-November
-32.750931,152.231644,Winter: June-August
-25.108498,153.066968,Spring: September-November
-25.042036,153.028203,Spring: September-November
-24.93139,153.17715,Winter: June-August
-24.97728,153.10161,Winter: June-August
-32.717466,152.207165,Spring: September-November
-25.11146,152.99087,Spring: September-November
-25.019826,153.105366,Winter: June-August
-24.945483,153.157917,Winter: June-August
-27.43677,153.547282,Winter: June-August
-33.841325,151.357269,Winter: June-August
-25.027536,153.165921,Spring: September-November
-27.9471,153.567031,Spring: September-November
-24.85522,153.15399,Winter: June-August
-26.737495,153.149414,Spring: September-November
-24.976453,153.180271,Spring: September-November
-33.851025,151.390915,Winter: June-August
-33.73755,151.32406,Spring: September-November
-26.547248,153.109932,Winter: June-August
-33.099764,151.669671,Autumn: March-May
-33.748625,151.320019,Winter: June-August
-33.871148,151.29324,Spring: September-November
-31.462736,152.989118,Winter: June-August
-25.073601,153.068355,Spring: September-November
-25.07999,153.10345,Winter: June-August
-25.111,153.06996,Winter: June-August
-27.950707,153.472053,Spring: September-November
-24.83725,153.121817,Winter: June-August
-28.897597,153.601338,Spring: September-November
-25.08858,153.10437,Winter: June-August
-33.718063,151.325169,Spring: September-November
-25.13343,153.0612,Winter: June-August
-25.08383,153.14388,Winter: June-August
-25.032883,153.075256,Winter: June-August
-25.032846,153.141969,Spring: September-November
-25.10375,153.089694,Winter: June-August
-25.060263,153.122374,Spring: September-November
-24.9269,153.1557,Winter: June-August
-25.157563,152.971313,Spring: September-November
-36.504105,150.08371,Spring: September-November
-25.095393,153.040649,Winter: June-August
-42.207421,148.264618,Winter: June-August
-25.087944,152.991244,Spring: September-November
-25.05949,153.094517,Winter: June-August
-25.045893,153.043937,Winter: June-August
-24.977918,153.19164,Winter: June-August
-32.751131,152.197895,Spring: September-November
-25.0646,153.1578,Winter: June-August
-33.7537,151.33918,Autumn: March-May
-25.01581,153.1868,Winter: June-August
-27.04767,153.343457,Spring: September-November
-25.079102,153.065842,Spring: September-November
-25.026832,153.102089,Spring: September-November
-36.87657,149.96678,Spring: September-November
-33.66721,151.33954,Spring: September-November
-43.086806,148.061714,Spring: September-November
-27.9172,153.511761,Spring: September-November
-25.079691,153.07251,Winter: June-August
-25.01907,153.062389,Spring: September-November
-25.142853,153.065921,Spring: September-November
-27.878986,153.549639,Winter: June-August
-33.447905,151.456176,Spring: September-November
-25.03636,153.11449,Winter: June-August
-25.083017,153.123108,Spring: September-November
-28.898858,153.595392,Spring: September-November
-27.883622,153.495265,Winter: June-August
-25.046017,153.129517,Winter: June-August
-25.044875,153.08526,Winter: June-August
-27.815075,153.502603,Winter: June-August
-24.99973,153.0977,Spring: September-November
-32.690662,152.259247,Winter: June-August
-25.14806,153.00626,Winter: June-August
-25.20694,152.92941,Spring: September-November
-25.05445,153.09384,Spring: September-November
